,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018
3160,22/03/2020,22,3,2020,23,0,Estonia,EE,EST,1320884.0
3161,21/03/2020,21,3,2020,16,0,Estonia,EE,EST,1320884.0
3162,20/03/2020,20,3,2020,9,0,Estonia,EE,EST,1320884.0
3163,19/03/2020,19,3,2020,33,0,Estonia,EE,EST,1320884.0
3164,18/03/2020,18,3,2020,20,0,Estonia,EE,EST,1320884.0
3165,17/03/2020,17,3,2020,34,0,Estonia,EE,EST,1320884.0
3166,16/03/2020,16,3,2020,56,0,Estonia,EE,EST,1320884.0
3167,15/03/2020,15,3,2020,36,0,Estonia,EE,EST,1320884.0
3168,14/03/2020,14,3,2020,52,0,Estonia,EE,EST,1320884.0
3169,13/03/2020,13,3,2020,11,0,Estonia,EE,EST,1320884.0
3170,12/03/2020,12,3,2020,3,0,Estonia,EE,EST,1320884.0
3171,11/03/2020,11,3,2020,3,0,Estonia,EE,EST,1320884.0
3172,07/03/2020,7,3,2020,5,0,Estonia,EE,EST,1320884.0
3173,06/03/2020,6,3,2020,3,0,Estonia,EE,EST,1320884.0
3174,04/03/2020,4,3,2020,1,0,Estonia,EE,EST,1320884.0
3175,02/03/2020,2,3,2020,0,0,Estonia,EE,EST,1320884.0
3176,01/03/2020,1,3,2020,0,0,Estonia,EE,EST,1320884.0
3177,29/02/2020,29,2,2020,0,0,Estonia,EE,EST,1320884.0
3178,28/02/2020,28,2,2020,1,0,Estonia,EE,EST,1320884.0
3179,27/02/2020,27,2,2020,0,0,Estonia,EE,EST,1320884.0
3180,26/02/2020,26,2,2020,0,0,Estonia,EE,EST,1320884.0
3181,25/02/2020,25,2,2020,0,0,Estonia,EE,EST,1320884.0
3182,24/02/2020,24,2,2020,0,0,Estonia,EE,EST,1320884.0
3183,23/02/2020,23,2,2020,0,0,Estonia,EE,EST,1320884.0
3184,22/02/2020,22,2,2020,0,0,Estonia,EE,EST,1320884.0
3185,21/02/2020,21,2,2020,0,0,Estonia,EE,EST,1320884.0
3186,20/02/2020,20,2,2020,0,0,Estonia,EE,EST,1320884.0
3187,19/02/2020,19,2,2020,0,0,Estonia,EE,EST,1320884.0
3188,18/02/2020,18,2,2020,0,0,Estonia,EE,EST,1320884.0
3189,17/02/2020,17,2,2020,0,0,Estonia,EE,EST,1320884.0
3190,16/02/2020,16,2,2020,0,0,Estonia,EE,EST,1320884.0
3191,15/02/2020,15,2,2020,0,0,Estonia,EE,EST,1320884.0
3192,14/02/2020,14,2,2020,0,0,Estonia,EE,EST,1320884.0
3193,13/02/2020,13,2,2020,0,0,Estonia,EE,EST,1320884.0
3194,12/02/2020,12,2,2020,0,0,Estonia,EE,EST,1320884.0
3195,11/02/2020,11,2,2020,0,0,Estonia,EE,EST,1320884.0
3196,10/02/2020,10,2,2020,0,0,Estonia,EE,EST,1320884.0
3197,09/02/2020,9,2,2020,0,0,Estonia,EE,EST,1320884.0
3198,08/02/2020,8,2,2020,0,0,Estonia,EE,EST,1320884.0
3199,07/02/2020,7,2,2020,0,0,Estonia,EE,EST,1320884.0
3200,06/02/2020,6,2,2020,0,0,Estonia,EE,EST,1320884.0
3201,05/02/2020,5,2,2020,0,0,Estonia,EE,EST,1320884.0
3202,04/02/2020,4,2,2020,0,0,Estonia,EE,EST,1320884.0
3203,03/02/2020,3,2,2020,0,0,Estonia,EE,EST,1320884.0
3204,02/02/2020,2,2,2020,0,0,Estonia,EE,EST,1320884.0
3205,01/02/2020,1,2,2020,0,0,Estonia,EE,EST,1320884.0
3206,31/01/2020,31,1,2020,0,0,Estonia,EE,EST,1320884.0
3207,30/01/2020,30,1,2020,0,0,Estonia,EE,EST,1320884.0
3208,29/01/2020,29,1,2020,0,0,Estonia,EE,EST,1320884.0
3209,28/01/2020,28,1,2020,0,0,Estonia,EE,EST,1320884.0
3210,27/01/2020,27,1,2020,0,0,Estonia,EE,EST,1320884.0
3211,26/01/2020,26,1,2020,0,0,Estonia,EE,EST,1320884.0
3212,25/01/2020,25,1,2020,0,0,Estonia,EE,EST,1320884.0
3213,24/01/2020,24,1,2020,0,0,Estonia,EE,EST,1320884.0
3214,23/01/2020,23,1,2020,0,0,Estonia,EE,EST,1320884.0
3215,22/01/2020,22,1,2020,0,0,Estonia,EE,EST,1320884.0
3216,21/01/2020,21,1,2020,0,0,Estonia,EE,EST,1320884.0
3217,20/01/2020,20,1,2020,0,0,Estonia,EE,EST,1320884.0
3218,19/01/2020,19,1,2020,0,0,Estonia,EE,EST,1320884.0
3219,18/01/2020,18,1,2020,0,0,Estonia,EE,EST,1320884.0
3220,17/01/2020,17,1,2020,0,0,Estonia,EE,EST,1320884.0
3221,16/01/2020,16,1,2020,0,0,Estonia,EE,EST,1320884.0
3222,15/01/2020,15,1,2020,0,0,Estonia,EE,EST,1320884.0
3223,14/01/2020,14,1,2020,0,0,Estonia,EE,EST,1320884.0
3224,13/01/2020,13,1,2020,0,0,Estonia,EE,EST,1320884.0
3225,12/01/2020,12,1,2020,0,0,Estonia,EE,EST,1320884.0
3226,11/01/2020,11,1,2020,0,0,Estonia,EE,EST,1320884.0
3227,10/01/2020,10,1,2020,0,0,Estonia,EE,EST,1320884.0
3228,09/01/2020,9,1,2020,0,0,Estonia,EE,EST,1320884.0
3229,08/01/2020,8,1,2020,0,0,Estonia,EE,EST,1320884.0
3230,07/01/2020,7,1,2020,0,0,Estonia,EE,EST,1320884.0
3231,06/01/2020,6,1,2020,0,0,Estonia,EE,EST,1320884.0
3232,05/01/2020,5,1,2020,0,0,Estonia,EE,EST,1320884.0
3233,04/01/2020,4,1,2020,0,0,Estonia,EE,EST,1320884.0
3234,03/01/2020,3,1,2020,0,0,Estonia,EE,EST,1320884.0
3235,02/01/2020,2,1,2020,0,0,Estonia,EE,EST,1320884.0
3236,01/01/2020,1,1,2020,0,0,Estonia,EE,EST,1320884.0
3237,31/12/2019,31,12,2019,0,0,Estonia,EE,EST,1320884.0
3238,13/04/2020,13,4,2020,0,0,Eswatini,SZ,SWZ,1367000.0
3239,12/04/2020,12,4,2020,2,0,Eswatini,SZ,SWZ,1367000.0
3240,11/04/2020,11,4,2020,0,0,Eswatini,SZ,SWZ,1367000.0
3241,10/04/2020,10,4,2020,0,0,Eswatini,SZ,SWZ,1367000.0
3242,09/04/2020,9,4,2020,2,0,Eswatini,SZ,SWZ,1367000.0
3243,08/04/2020,8,4,2020,0,0,Eswatini,SZ,SWZ,1367000.0
3244,07/04/2020,7,4,2020,1,0,Eswatini,SZ,SWZ,1367000.0
3245,06/04/2020,6,4,2020,0,0,Eswatini,SZ,SWZ,1367000.0
3246,05/04/2020,5,4,2020,0,0,Eswatini,SZ,SWZ,1367000.0
3247,04/04/2020,4,4,2020,0,0,Eswatini,SZ,SWZ,1367000.0
3248,03/04/2020,3,4,2020,0,0,Eswatini,SZ,SWZ,1367000.0
3249,02/04/2020,2,4,2020,0,0,Eswatini,SZ,SWZ,1367000.0
3250,01/04/2020,1,4,2020,0,0,Eswatini,SZ,SWZ,1367000.0
3251,31/03/2020,31,3,2020,0,0,Eswatini,SZ,SWZ,1367000.0
3252,30/03/2020,30,3,2020,0,0,Eswatini,SZ,SWZ,1367000.0
3253,29/03/2020,29,3,2020,0,0,Eswatini,SZ,SWZ,1367000.0
3254,28/03/2020,28,3,2020,3,0,Eswatini,SZ,SWZ,1367000.0
3255,27/03/2020,27,3,2020,2,0,Eswatini,SZ,SWZ,1367000.0
3256,26/03/2020,26,3,2020,0,0,Eswatini,SZ,SWZ,1367000.0
3257,25/03/2020,25,3,2020,0,0,Eswatini,SZ,SWZ,1367000.0
3258,24/03/2020,24,3,2020,0,0,Eswatini,SZ,SWZ,1367000.0
3259,23/03/2020,23,3,2020,3,0,Eswatini,SZ,SWZ,1367000.0
3260,22/03/2020,22,3,2020,0,0,Eswatini,SZ,SWZ,1367000.0
3261,21/03/2020,21,3,2020,0,0,Eswatini,SZ,SWZ,1367000.0
3262,20/03/2020,20,3,2020,0,0,Eswatini,SZ,SWZ,1367000.0
3263,19/03/2020,19,3,2020,0,0,Eswatini,SZ,SWZ,1367000.0
3264,18/03/2020,18,3,2020,0,0,Eswatini,SZ,SWZ,1367000.0
3265,17/03/2020,17,3,2020,0,0,Eswatini,SZ,SWZ,1367000.0
3266,16/03/2020,16,3,2020,0,0,Eswatini,SZ,SWZ,1367000.0
3267,15/03/2020,15,3,2020,1,0,Eswatini,SZ,SWZ,1367000.0
3268,13/04/2020,13,4,2020,2,0,Ethiopia,ET,ETH,109224559.0
3269,12/04/2020,12,4,2020,4,1,Ethiopia,ET,ETH,109224559.0
3270,11/04/2020,11,4,2020,9,0,Ethiopia,ET,ETH,109224559.0
3271,10/04/2020,10,4,2020,1,0,Ethiopia,ET,ETH,109224559.0
3272,09/04/2020,9,4,2020,3,0,Ethiopia,ET,ETH,109224559.0
3273,08/04/2020,8,4,2020,8,0,Ethiopia,ET,ETH,109224559.0
3274,07/04/2020,7,4,2020,1,0,Ethiopia,ET,ETH,109224559.0
3275,06/04/2020,6,4,2020,5,2,Ethiopia,ET,ETH,109224559.0
3276,05/04/2020,5,4,2020,3,0,Ethiopia,ET,ETH,109224559.0
3277,04/04/2020,4,4,2020,6,0,Ethiopia,ET,ETH,109224559.0
3278,03/04/2020,3,4,2020,0,0,Ethiopia,ET,ETH,109224559.0
3279,02/04/2020,2,4,2020,4,0,Ethiopia,ET,ETH,109224559.0
3280,01/04/2020,1,4,2020,2,0,Ethiopia,ET,ETH,109224559.0
3281,31/03/2020,31,3,2020,7,0,Ethiopia,ET,ETH,109224559.0
3282,30/03/2020,30,3,2020,0,0,Ethiopia,ET,ETH,109224559.0
3283,29/03/2020,29,3,2020,0,0,Ethiopia,ET,ETH,109224559.0
3284,28/03/2020,28,3,2020,4,0,Ethiopia,ET,ETH,109224559.0
3285,27/03/2020,27,3,2020,0,0,Ethiopia,ET,ETH,109224559.0
3286,26/03/2020,26,3,2020,1,0,Ethiopia,ET,ETH,109224559.0
3287,25/03/2020,25,3,2020,0,0,Ethiopia,ET,ETH,109224559.0
3288,24/03/2020,24,3,2020,0,0,Ethiopia,ET,ETH,109224559.0
3289,23/03/2020,23,3,2020,2,0,Ethiopia,ET,ETH,109224559.0
3290,22/03/2020,22,3,2020,0,0,Ethiopia,ET,ETH,109224559.0
3291,21/03/2020,21,3,2020,2,0,Ethiopia,ET,ETH,109224559.0
3292,20/03/2020,20,3,2020,1,0,Ethiopia,ET,ETH,109224559.0
3293,19/03/2020,19,3,2020,1,0,Ethiopia,ET,ETH,109224559.0
3294,18/03/2020,18,3,2020,0,0,Ethiopia,ET,ETH,109224559.0
3295,17/03/2020,17,3,2020,1,0,Ethiopia,ET,ETH,109224559.0
3296,16/03/2020,16,3,2020,3,0,Ethiopia,ET,ETH,109224559.0
3297,15/03/2020,15,3,2020,0,0,Ethiopia,ET,ETH,109224559.0
3298,14/03/2020,14,3,2020,1,0,Ethiopia,ET,ETH,109224559.0
3299,13/04/2020,13,4,2020,0,0,Falkland_Islands_(Malvinas),FK,,
3300,12/04/2020,12,4,2020,0,0,Falkland_Islands_(Malvinas),FK,,
3301,11/04/2020,11,4,2020,0,0,Falkland_Islands_(Malvinas),FK,,
3302,10/04/2020,10,4,2020,0,0,Falkland_Islands_(Malvinas),FK,,
3303,09/04/2020,9,4,2020,0,0,Falkland_Islands_(Malvinas),FK,,
3304,08/04/2020,8,4,2020,3,0,Falkland_Islands_(Malvinas),FK,,
3305,07/04/2020,7,4,2020,0,0,Falkland_Islands_(Malvinas),FK,,
3306,06/04/2020,6,4,2020,1,0,Falkland_Islands_(Malvinas),FK,,
3307,05/04/2020,5,4,2020,0,0,Falkland_Islands_(Malvinas),FK,,
3308,04/04/2020,4,4,2020,1,0,Falkland_Islands_(Malvinas),FK,,
3309,13/04/2020,13,4,2020,0,0,Faroe_Islands,FO,FRO,48497.0
3310,12/04/2020,12,4,2020,0,0,Faroe_Islands,FO,FRO,48497.0
3311,11/04/2020,11,4,2020,0,0,Faroe_Islands,FO,FRO,48497.0
3312,10/04/2020,10,4,2020,0,0,Faroe_Islands,FO,FRO,48497.0
3313,09/04/2020,9,4,2020,0,0,Faroe_Islands,FO,FRO,48497.0
3314,08/04/2020,8,4,2020,1,0,Faroe_Islands,FO,FRO,48497.0
3315,07/04/2020,7,4,2020,2,0,Faroe_Islands,FO,FRO,48497.0
3316,06/04/2020,6,4,2020,0,0,Faroe_Islands,FO,FRO,48497.0
3317,05/04/2020,5,4,2020,2,0,Faroe_Islands,FO,FRO,48497.0
3318,04/04/2020,4,4,2020,2,0,Faroe_Islands,FO,FRO,48497.0
3319,03/04/2020,3,4,2020,4,0,Faroe_Islands,FO,FRO,48497.0
3320,02/04/2020,2,4,2020,4,0,Faroe_Islands,FO,FRO,48497.0
3321,01/04/2020,1,4,2020,1,0,Faroe_Islands,FO,FRO,48497.0
3322,31/03/2020,31,3,2020,9,0,Faroe_Islands,FO,FRO,48497.0
3323,30/03/2020,30,3,2020,4,0,Faroe_Islands,FO,FRO,48497.0
3324,29/03/2020,29,3,2020,11,0,Faroe_Islands,FO,FRO,48497.0
3325,28/03/2020,28,3,2020,4,0,Faroe_Islands,FO,FRO,48497.0
3326,27/03/2020,27,3,2020,8,0,Faroe_Islands,FO,FRO,48497.0
3327,26/03/2020,26,3,2020,10,0,Faroe_Islands,FO,FRO,48497.0
3328,25/03/2020,25,3,2020,4,0,Faroe_Islands,FO,FRO,48497.0
3329,24/03/2020,24,3,2020,3,0,Faroe_Islands,FO,FRO,48497.0
3330,23/03/2020,23,3,2020,23,0,Faroe_Islands,FO,FRO,48497.0
3331,22/03/2020,22,3,2020,12,0,Faroe_Islands,FO,FRO,48497.0
3332,21/03/2020,21,3,2020,8,0,Faroe_Islands,FO,FRO,48497.0
3333,20/03/2020,20,3,2020,72,0,Faroe_Islands,FO,FRO,48497.0
3334,13/04/2020,13,4,2020,0,0,Fiji,FJ,FJI,883483.0
3335,12/04/2020,12,4,2020,0,0,Fiji,FJ,FJI,883483.0
3336,11/04/2020,11,4,2020,1,0,Fiji,FJ,FJI,883483.0
3337,10/04/2020,10,4,2020,0,0,Fiji,FJ,FJI,883483.0
3338,09/04/2020,9,4,2020,0,0,Fiji,FJ,FJI,883483.0
3339,08/04/2020,8,4,2020,1,0,Fiji,FJ,FJI,883483.0
3340,07/04/2020,7,4,2020,0,0,Fiji,FJ,FJI,883483.0
3341,06/04/2020,6,4,2020,2,0,Fiji,FJ,FJI,883483.0
3342,05/04/2020,5,4,2020,0,0,Fiji,FJ,FJI,883483.0
3343,04/04/2020,4,4,2020,5,0,Fiji,FJ,FJI,883483.0
3344,03/04/2020,3,4,2020,0,0,Fiji,FJ,FJI,883483.0
3345,02/04/2020,2,4,2020,2,0,Fiji,FJ,FJI,883483.0
3346,01/04/2020,1,4,2020,0,0,Fiji,FJ,FJI,883483.0
3347,31/03/2020,31,3,2020,0,0,Fiji,FJ,FJI,883483.0
3348,30/03/2020,30,3,2020,0,0,Fiji,FJ,FJI,883483.0
3349,29/03/2020,29,3,2020,0,0,Fiji,FJ,FJI,883483.0
3350,28/03/2020,28,3,2020,0,0,Fiji,FJ,FJI,883483.0
3351,27/03/2020,27,3,2020,0,0,Fiji,FJ,FJI,883483.0
3352,26/03/2020,26,3,2020,0,0,Fiji,FJ,FJI,883483.0
3353,25/03/2020,25,3,2020,1,0,Fiji,FJ,FJI,883483.0
3354,24/03/2020,24,3,2020,1,0,Fiji,FJ,FJI,883483.0
3355,23/03/2020,23,3,2020,1,0,Fiji,FJ,FJI,883483.0
3356,22/03/2020,22,3,2020,1,0,Fiji,FJ,FJI,883483.0
3357,21/03/2020,21,3,2020,0,0,Fiji,FJ,FJI,883483.0
3358,20/03/2020,20,3,2020,1,0,Fiji,FJ,FJI,883483.0
3359,13/04/2020,13,4,2020,69,7,Finland,FI,FIN,5518050.0
3360,12/04/2020,12,4,2020,136,1,Finland,FI,FIN,5518050.0
3361,11/04/2020,11,4,2020,164,6,Finland,FI,FIN,5518050.0
3362,10/04/2020,10,4,2020,118,2,Finland,FI,FIN,5518050.0
3363,09/04/2020,9,4,2020,179,6,Finland,FI,FIN,5518050.0
3364,08/04/2020,8,4,2020,132,7,Finland,FI,FIN,5518050.0
3365,07/04/2020,7,4,2020,249,0,Finland,FI,FIN,5518050.0
3366,06/04/2020,6,4,2020,45,2,Finland,FI,FIN,5518050.0
3367,05/04/2020,5,4,2020,267,5,Finland,FI,FIN,5518050.0
3368,04/04/2020,4,4,2020,97,1,Finland,FI,FIN,5518050.0
3369,03/04/2020,3,4,2020,72,2,Finland,FI,FIN,5518050.0
3370,02/04/2020,2,4,2020,62,0,Finland,FI,FIN,5518050.0
3371,01/04/2020,1,4,2020,71,4,Finland,FI,FIN,5518050.0
3372,31/03/2020,31,3,2020,95,2,Finland,FI,FIN,5518050.0
3373,30/03/2020,30,3,2020,0,2,Finland,FI,FIN,5518050.0
3374,29/03/2020,29,3,2020,193,2,Finland,FI,FIN,5518050.0
3375,28/03/2020,28,3,2020,67,3,Finland,FI,FIN,5518050.0
3376,27/03/2020,27,3,2020,78,1,Finland,FI,FIN,5518050.0
3377,26/03/2020,26,3,2020,88,2,Finland,FI,FIN,5518050.0
3378,25/03/2020,25,3,2020,92,0,Finland,FI,FIN,5518050.0
3379,24/03/2020,24,3,2020,74,0,Finland,FI,FIN,5518050.0
3380,23/03/2020,23,3,2020,105,0,Finland,FI,FIN,5518050.0
3381,22/03/2020,22,3,2020,71,1,Finland,FI,FIN,5518050.0
3382,21/03/2020,21,3,2020,50,0,Finland,FI,FIN,5518050.0
3383,20/03/2020,20,3,2020,31,0,Finland,FI,FIN,5518050.0
3384,19/03/2020,19,3,2020,50,0,Finland,FI,FIN,5518050.0
3385,18/03/2020,18,3,2020,47,0,Finland,FI,FIN,5518050.0
3386,17/03/2020,17,3,2020,5,0,Finland,FI,FIN,5518050.0
3387,16/03/2020,16,3,2020,57,0,Finland,FI,FIN,5518050.0
3388,15/03/2020,15,3,2020,55,0,Finland,FI,FIN,5518050.0
3389,13/03/2020,13,3,2020,96,0,Finland,FI,FIN,5518050.0
3390,12/03/2020,12,3,2020,19,0,Finland,FI,FIN,5518050.0
3391,10/03/2020,10,3,2020,10,0,Finland,FI,FIN,5518050.0
3392,09/03/2020,9,3,2020,11,0,Finland,FI,FIN,5518050.0
3393,07/03/2020,7,3,2020,7,0,Finland,FI,FIN,5518050.0
3394,06/03/2020,6,3,2020,5,0,Finland,FI,FIN,5518050.0
3395,04/03/2020,4,3,2020,1,0,Finland,FI,FIN,5518050.0
3396,02/03/2020,2,3,2020,3,0,Finland,FI,FIN,5518050.0
3397,01/03/2020,1,3,2020,0,0,Finland,FI,FIN,5518050.0
3398,29/02/2020,29,2,2020,1,0,Finland,FI,FIN,5518050.0
3399,28/02/2020,28,2,2020,0,0,Finland,FI,FIN,5518050.0
3400,27/02/2020,27,2,2020,1,0,Finland,FI,FIN,5518050.0
3401,26/02/2020,26,2,2020,0,0,Finland,FI,FIN,5518050.0
3402,25/02/2020,25,2,2020,0,0,Finland,FI,FIN,5518050.0
3403,24/02/2020,24,2,2020,0,0,Finland,FI,FIN,5518050.0
3404,23/02/2020,23,2,2020,0,0,Finland,FI,FIN,5518050.0
3405,22/02/2020,22,2,2020,0,0,Finland,FI,FIN,5518050.0
3406,21/02/2020,21,2,2020,0,0,Finland,FI,FIN,5518050.0
3407,20/02/2020,20,2,2020,0,0,Finland,FI,FIN,5518050.0
3408,19/02/2020,19,2,2020,0,0,Finland,FI,FIN,5518050.0
3409,18/02/2020,18,2,2020,0,0,Finland,FI,FIN,5518050.0
3410,17/02/2020,17,2,2020,0,0,Finland,FI,FIN,5518050.0
3411,16/02/2020,16,2,2020,0,0,Finland,FI,FIN,5518050.0
3412,15/02/2020,15,2,2020,0,0,Finland,FI,FIN,5518050.0
3413,14/02/2020,14,2,2020,0,0,Finland,FI,FIN,5518050.0
3414,13/02/2020,13,2,2020,0,0,Finland,FI,FIN,5518050.0
3415,12/02/2020,12,2,2020,0,0,Finland,FI,FIN,5518050.0
3416,11/02/2020,11,2,2020,0,0,Finland,FI,FIN,5518050.0
3417,10/02/2020,10,2,2020,0,0,Finland,FI,FIN,5518050.0
3418,09/02/2020,9,2,2020,0,0,Finland,FI,FIN,5518050.0
3419,08/02/2020,8,2,2020,0,0,Finland,FI,FIN,5518050.0
3420,07/02/2020,7,2,2020,0,0,Finland,FI,FIN,5518050.0
3421,06/02/2020,6,2,2020,0,0,Finland,FI,FIN,5518050.0
3422,05/02/2020,5,2,2020,0,0,Finland,FI,FIN,5518050.0
3423,04/02/2020,4,2,2020,0,0,Finland,FI,FIN,5518050.0
3424,03/02/2020,3,2,2020,0,0,Finland,FI,FIN,5518050.0
3425,02/02/2020,2,2,2020,0,0,Finland,FI,FIN,5518050.0
3426,01/02/2020,1,2,2020,0,0,Finland,FI,FIN,5518050.0
3427,31/01/2020,31,1,2020,0,0,Finland,FI,FIN,5518050.0
3428,30/01/2020,30,1,2020,1,0,Finland,FI,FIN,5518050.0
3429,29/01/2020,29,1,2020,0,0,Finland,FI,FIN,5518050.0
3430,28/01/2020,28,1,2020,0,0,Finland,FI,FIN,5518050.0
3431,27/01/2020,27,1,2020,0,0,Finland,FI,FIN,5518050.0
3432,26/01/2020,26,1,2020,0,0,Finland,FI,FIN,5518050.0
3433,25/01/2020,25,1,2020,0,0,Finland,FI,FIN,5518050.0
3434,24/01/2020,24,1,2020,0,0,Finland,FI,FIN,5518050.0
3435,23/01/2020,23,1,2020,0,0,Finland,FI,FIN,5518050.0
3436,22/01/2020,22,1,2020,0,0,Finland,FI,FIN,5518050.0
3437,21/01/2020,21,1,2020,0,0,Finland,FI,FIN,5518050.0
3438,20/01/2020,20,1,2020,0,0,Finland,FI,FIN,5518050.0
3439,19/01/2020,19,1,2020,0,0,Finland,FI,FIN,5518050.0
3440,18/01/2020,18,1,2020,0,0,Finland,FI,FIN,5518050.0
3441,17/01/2020,17,1,2020,0,0,Finland,FI,FIN,5518050.0
3442,16/01/2020,16,1,2020,0,0,Finland,FI,FIN,5518050.0
3443,15/01/2020,15,1,2020,0,0,Finland,FI,FIN,5518050.0
3444,14/01/2020,14,1,2020,0,0,Finland,FI,FIN,5518050.0
3445,13/01/2020,13,1,2020,0,0,Finland,FI,FIN,5518050.0
3446,12/01/2020,12,1,2020,0,0,Finland,FI,FIN,5518050.0
3447,11/01/2020,11,1,2020,0,0,Finland,FI,FIN,5518050.0
3448,10/01/2020,10,1,2020,0,0,Finland,FI,FIN,5518050.0
3449,09/01/2020,9,1,2020,0,0,Finland,FI,FIN,5518050.0
3450,08/01/2020,8,1,2020,0,0,Finland,FI,FIN,5518050.0
3451,07/01/2020,7,1,2020,0,0,Finland,FI,FIN,5518050.0
3452,06/01/2020,6,1,2020,0,0,Finland,FI,FIN,5518050.0
3453,05/01/2020,5,1,2020,0,0,Finland,FI,FIN,5518050.0
3454,04/01/2020,4,1,2020,0,0,Finland,FI,FIN,5518050.0
3455,03/01/2020,3,1,2020,0,0,Finland,FI,FIN,5518050.0
3456,02/01/2020,2,1,2020,0,0,Finland,FI,FIN,5518050.0
3457,01/01/2020,1,1,2020,0,0,Finland,FI,FIN,5518050.0
3458,31/12/2019,31,12,2019,0,0,Finland,FI,FIN,5518050.0
3459,13/04/2020,13,4,2020,1613,561,France,FR,FRA,66987244.0
3460,12/04/2020,12,4,2020,3114,635,France,FR,FRA,66987244.0
3461,11/04/2020,11,4,2020,4342,987,France,FR,FRA,66987244.0
3462,10/04/2020,10,4,2020,4286,1341,France,FR,FRA,66987244.0
3463,09/04/2020,9,4,2020,3881,541,France,FR,FRA,66987244.0
3464,08/04/2020,8,4,2020,3777,1417,France,FR,FRA,66987244.0
3465,07/04/2020,7,4,2020,3912,833,France,FR,FRA,66987244.0
3466,06/04/2020,6,4,2020,1873,518,France,FR,FRA,66987244.0
3467,05/04/2020,5,4,2020,4267,1053,France,FR,FRA,66987244.0
3468,04/04/2020,4,4,2020,5233,2004,France,FR,FRA,66987244.0
3469,03/04/2020,3,4,2020,2116,471,France,FR,FRA,66987244.0
3470,02/04/2020,2,4,2020,4861,509,France,FR,FRA,66987244.0
3471,01/04/2020,1,4,2020,7578,499,France,FR,FRA,66987244.0
3472,31/03/2020,31,3,2020,4376,418,France,FR,FRA,66987244.0
3473,30/03/2020,30,3,2020,2599,292,France,FR,FRA,66987244.0
3474,29/03/2020,29,3,2020,4611,319,France,FR,FRA,66987244.0
3475,28/03/2020,28,3,2020,3809,299,France,FR,FRA,66987244.0
3476,27/03/2020,27,3,2020,3922,365,France,FR,FRA,66987244.0
3477,26/03/2020,26,3,2020,2931,231,France,FR,FRA,66987244.0
3478,25/03/2020,25,3,2020,2446,240,France,FR,FRA,66987244.0
3479,24/03/2020,24,3,2020,3838,186,France,FR,FRA,66987244.0
3480,23/03/2020,23,3,2020,1559,112,France,FR,FRA,66987244.0
3481,22/03/2020,22,3,2020,1847,112,France,FR,FRA,66987244.0
3482,21/03/2020,21,3,2020,1617,78,France,FR,FRA,66987244.0
3483,20/03/2020,20,3,2020,1861,128,France,FR,FRA,66987244.0
3484,19/03/2020,19,3,2020,1404,69,France,FR,FRA,66987244.0
3485,18/03/2020,18,3,2020,1097,27,France,FR,FRA,66987244.0
3486,17/03/2020,17,3,2020,1210,21,France,FR,FRA,66987244.0
3487,16/03/2020,16,3,2020,924,36,France,FR,FRA,66987244.0
3488,15/03/2020,15,3,2020,838,12,France,FR,FRA,66987244.0
3489,14/03/2020,14,3,2020,785,18,France,FR,FRA,66987244.0
3490,13/03/2020,13,3,2020,595,13,France,FR,FRA,66987244.0
3491,12/03/2020,12,3,2020,497,15,France,FR,FRA,66987244.0
3492,11/03/2020,11,3,2020,372,3,France,FR,FRA,66987244.0
3493,10/03/2020,10,3,2020,286,11,France,FR,FRA,66987244.0
3494,09/03/2020,9,3,2020,410,9,France,FR,FRA,66987244.0
3495,08/03/2020,8,3,2020,103,1,France,FR,FRA,66987244.0
3496,07/03/2020,7,3,2020,190,2,France,FR,FRA,66987244.0
3497,06/03/2020,6,3,2020,138,3,France,FR,FRA,66987244.0
3498,05/03/2020,5,3,2020,73,0,France,FR,FRA,66987244.0
3499,04/03/2020,4,3,2020,34,1,France,FR,FRA,66987244.0
3500,03/03/2020,3,3,2020,48,1,France,FR,FRA,66987244.0
3501,02/03/2020,2,3,2020,30,0,France,FR,FRA,66987244.0
3502,01/03/2020,1,3,2020,43,0,France,FR,FRA,66987244.0
3503,29/02/2020,29,2,2020,19,0,France,FR,FRA,66987244.0
3504,28/02/2020,28,2,2020,21,0,France,FR,FRA,66987244.0
3505,27/02/2020,27,2,2020,3,1,France,FR,FRA,66987244.0
3506,26/02/2020,26,2,2020,2,0,France,FR,FRA,66987244.0
3507,25/02/2020,25,2,2020,0,0,France,FR,FRA,66987244.0
3508,24/02/2020,24,2,2020,0,0,France,FR,FRA,66987244.0
3509,23/02/2020,23,2,2020,0,0,France,FR,FRA,66987244.0
3510,22/02/2020,22,2,2020,0,0,France,FR,FRA,66987244.0
3511,21/02/2020,21,2,2020,0,0,France,FR,FRA,66987244.0
3512,20/02/2020,20,2,2020,0,0,France,FR,FRA,66987244.0
3513,19/02/2020,19,2,2020,0,0,France,FR,FRA,66987244.0
3514,18/02/2020,18,2,2020,0,0,France,FR,FRA,66987244.0
3515,17/02/2020,17,2,2020,1,0,France,FR,FRA,66987244.0
3516,16/02/2020,16,2,2020,0,0,France,FR,FRA,66987244.0
3517,15/02/2020,15,2,2020,0,1,France,FR,FRA,66987244.0
3518,14/02/2020,14,2,2020,0,0,France,FR,FRA,66987244.0
